industry,country,date,keyword,cpc_usd,cpc_euro,searches,exchange_rate,final_cpc_usd,sea_expend_per_cap_usd,unemployment_rate,broadb_subscr_per_100_inhab,date_new,today,price_effect,quantity_effect,half_year,id,industry_date_country_id,price_effect_new,quantity_effect_new,retail,structural_break,country_1,country_2,country_3,country_4,country_5,country_6,apr,industry_new,industry_new_1,industry_new_2,industry_new_3,industry_new_4,industry_new_5,industry_new_6,industry_new_7,industry_new_8,industry_new_9,industry_new_10,industry_new_11,industry_new_12,industry_new_13,industry_new_14,industry_new_15,mean_searches,mean_searches_tenth,industry_time,country_time,mean_industry,mean_country
advertising,ESP,04/09,tv ads,1.72,,6600,,1.72,17.36,18,21.27,18017,19303,0.4359452,0.5640547,1,1,9,,,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31720,3.172,1,9,2.177,1.057333
advertising,ESP,04/09,promotional gifts,0.98,,1300,,0.98,17.36,18,21.27,18017,19303,0.4359452,0.5640547,1,1,9,,,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31720,3.172,1,9,2.177,1.057333
advertising,ESP,04/09,merchandise,0.97,,12100,,0.97,17.36,18,21.27,18017,19303,0.4359452,0.5640547,1,1,9,,,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31720,3.172,1,9,2.177,1.057333
advertising,ESP,04/09,online advertising,2.22,,135000,,2.22,17.36,18,21.27,18017,19303,0.4359452,0.5640547,1,1,9,,,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31720,3.172,1,9,2.177,1.057333
advertising,FRA,04/09,advertising agencies,2.57,,5400,,2.57,17.32,9.517,31.79,18017,19303,0.4353781,0.5646219,1,1,17,0.435378,0.564622,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7840,0.784,1,17,2.177,1.361333
advertising,FRA,04/09,merchandise,0.97,,14800,,0.97,17.32,9.517,31.79,18017,19303,0.4353781,0.5646219,1,1,17,,,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7840,0.784,1,17,2.177,1.361333
advertising,FRA,04/09,promotional gifts,2.27,,14800,,2.27,17.32,9.517,31.79,18017,19303,0.4353781,0.5646219,1,1,17,,,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7840,0.784,1,17,2.177,1.361333
advertising,FRA,04/09,tv ads,0.85,,2900,,0.85,17.32,9.517,31.79,18017,19303,0.4353781,0.5646219,1,1,17,,,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7840,0.784,1,17,2.177,1.361333
advertising,FRA,04/09,online advertising,3.1,,1300,,3.1,17.32,9.517,31.79,18017,19303,0.4353781,0.5646219,1,1,17,,,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7840,0.784,1,17,2.177,1.361333
advertising,ITA,04/09,advertising agencies,1.98,,5400,,1.98,15.03,7.808,20.05,18017,19303,0.4008907,0.5991093,1,1,25,0.400891,0.599109,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16000,1.6,1,25,2.177,1.201467
advertising,ITA,04/09,promotional gifts,0.99,,1600,,0.99,15.03,7.808,20.05,18017,19303,0.4008907,0.5991093,1,1,25,,,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16000,1.6,1,25,2.177,1.201467
advertising,ITA,04/09,merchandise,0.97,,8100,,0.97,15.03,7.808,20.05,18017,19303,0.4008907,0.5991093,1,1,25,,,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16000,1.6,1,25,2.177,1.201467
advertising,ITA,04/09,online advertising,1.88,,60500,,1.88,15.03,7.808,20.05,18017,19303,0.4008907,0.5991093,1,1,25,,,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16000,1.6,1,25,2.177,1.201467
advertising,ITA,04/09,tv ads,0.89,,4400,,0.89,15.03,7.808,20.05,18017,19303,0.4008907,0.5991093,1,1,25,,,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16000,1.6,1,25,2.177,1.201467
advertising,GBR,04/09,advertising agencies,3.21,,12100,,3.21,65.28,7.451,30.84,18017,19303,0.7440036,0.2559964,1,1,33,0.744004,0.255996,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9400,0.94,1,33,2.177,3.247067
advertising,GBR,04/09,merchandise,0.72,,12100,,0.72,65.28,7.451,30.84,18017,19303,0.7440036,0.2559964,1,1,33,,,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9400,0.94,1,33,2.177,3.247067
advertising,GBR,04/09,online advertising,5.64,,6600,,5.64,65.28,7.451,30.84,18017,19303,0.7440036,0.2559964,1,1,33,,,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9400,0.94,1,33,2.177,3.247067
advertising,GBR,04/09,promotional gifts,4.98,,8100,,4.98,65.28,7.451,30.84,18017,19303,0.7440036,0.2559964,1,1,33,,,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9400,0.94,1,33,2.177,3.247067
advertising,GBR,04/09,tv ads,1.32,,8100,,1.32,65.28,7.451,30.84,18017,19303,0.7440036,0.2559964,1,1,33,,,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9400,0.94,1,33,2.177,3.247067
advertising,USA,04/09,advertising agencies,3.26,,450000,,3.26,49.14,9.625,26.66,18017,19303,0.6862983,0.3137017,1,1,41,0.686298,0.313702,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119400,11.94,1,41,2.177,3.446267
advertising,USA,04/09,merchandise,0.72,,49500,,0.72,49.14,9.625,26.66,18017,19303,0.6862983,0.3137017,1,1,41,,,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119400,11.94,1,41,2.177,3.446267
advertising,USA,04/09,online advertising,5.62,,27100,,5.62,49.14,9.625,26.66,18017,19303,0.6862983,0.3137017,1,1,41,,,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119400,11.94,1,41,2.177,3.446267
advertising,USA,04/09,promotional gifts,5.44,,60500,,5.44,49.14,9.625,26.66,18017,19303,0.6862983,0.3137017,1,1,41,,,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119400,11.94,1,41,2.177,3.446267
advertising,USA,04/09,tv ads,2.25,,9900,,2.25,49.14,9.625,26.66,18017,19303,0.6862983,0.3137017,1,1,41,,,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119400,11.94,1,41,2.177,3.446267
automotive,DEU,04/09,car,2.43,,823000,,2.43,31.46,7.742,30.21,18017,19303,0.6098696,0.3901304,1,9,49,0.60987,0.39013,1,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,649320,64.932,9,1,1.531,2.066533
automotive,DEU,04/09,car hire,2.33,,135000,,2.33,31.46,7.742,30.21,18017,19303,0.6098696,0.3901304,1,9,49,,,1,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,649320,64.932,9,1,1.531,2.066533
automotive,DEU,04/09,garage,0.67,,8100,,0.67,31.46,7.742,30.21,18017,19303,0.6098696,0.3901304,1,9,49,,,1,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,649320,64.932,9,1,1.531,2.066533
automotive,DEU,04/09,car parts,0.47,,40500,,0.47,31.46,7.742,30.21,18017,19303,0.6098696,0.3901304,1,9,49,,,1,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,649320,64.932,9,1,1.531,2.066533
automotive,DEU,04/09,used cars,1.44,,2240000,,1.44,31.46,7.742,30.21,18017,19303,0.6098696,0.3901304,1,9,49,,,1,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,649320,64.932,9,1,1.531,2.066533
automotive,ESP,04/09,car parts,0.35,,12100,,0.35,17.36,18,21.27,18017,19303,0.4631211,0.5368789,1,9,57,0.463121,0.536879,1,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,576600,57.66,9,9,1.531,1.057333
automotive,ESP,04/09,car hire,2.83,,60500,,2.83,17.36,18,21.27,18017,19303,0.4631211,0.5368789,1,9,57,,,1,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,576600,57.66,9,9,1.531,1.057333
automotive,ESP,04/09,car,1.04,,60500,,1.04,17.36,18,21.27,18017,19303,0.4631211,0.5368789,1,9,57,,,1,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,576600,57.66,9,9,1.531,1.057333
automotive,ESP,04/09,used cars,0.49,,2740000,,0.49,17.36,18,21.27,18017,19303,0.4631211,0.5368789,1,9,57,,,1,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,576600,57.66,9,9,1.531,1.057333
automotive,ESP,04/09,garage,0.46,,9900,,0.46,17.36,18,21.27,18017,19303,0.4631211,0.5368789,1,9,57,,,1,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,576600,57.66,9,9,1.531,1.057333
automotive,FRA,04/09,car parts,0.59,,4400,,0.59,17.32,9.517,31.79,18017,19303,0.4625476,0.5374524,1,9,65,0.462548,0.537452,1,0,0,0,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,720180,72.018,9,17,1.531,1.361333
automotive,FRA,04/09,garage,1.19,,60500,,1.19,17.32,9.517,31.79,18017,19303,0.4625476,0.5374524,1,9,65,,,1,0,0,0,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,720180,72.018,9,17,1.531,1.361333
automotive,FRA,04/09,car hire,1.87,,246000,,1.87,17.32,9.517,31.79,18017,19303,0.4625476,0.5374524,1,9,65,,,1,0,0,0,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,720180,72.018,9,17,1.531,1.361333
automotive,FRA,04/09,car,0.81,,550000,,0.81,17.32,9.517,31.79,18017,19303,0.4625476,0.5374524,1,9,65,,,1,0,0,0,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,720180,72.018,9,17,1.531,1.361333
automotive,FRA,04/09,used cars,0.67,,2740000,,0.67,17.32,9.517,31.79,18017,19303,0.4625476,0.5374524,1,9,65,,,1,0,0,0,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,720180,72.018,9,17,1.531,1.361333
automotive,ITA,04/09,car,2.39,,9140000,,2.39,15.03,7.808,20.05,18017,19303,0.4275377,0.5724623,1,9,73,0.427538,0.572462,1,0,0,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2044520,204.452,9,25,1.531,1.201467
automotive,ITA,04/09,used cars,0.7,,450000,,0.7,15.03,7.808,20.05,18017,19303,0.4275377,0.5724623,1,9,73,,,1,0,0,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2044520,204.452,9,25,1.531,1.201467
automotive,ITA,04/09,garage,0.62,,33100,,0.62,15.03,7.808,20.05,18017,19303,0.4275377,0.5724623,1,9,73,,,1,0,0,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2044520,204.452,9,25,1.531,1.201467
automotive,ITA,04/09,car hire,1.42,,49500,,1.42,15.03,7.808,20.05,18017,19303,0.4275377,0.5724623,1,9,73,,,1,0,0,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2044520,204.452,9,25,1.531,1.201467
automotive,ITA,04/09,car parts,0.27,,550000,,0.27,15.03,7.808,20.05,18017,19303,0.4275377,0.5724623,1,9,73,,,1,0,0,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2044520,204.452,9,25,1.531,1.201467
automotive,GBR,04/09,car,3.46,,301000,,3.46,65.28,7.451,30.84,18017,19303,0.7643599,0.2356401,1,9,81,0.76436,0.23564,1,0,0,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5103400,510.34,9,33,1.531,3.247067
automotive,GBR,04/09,car hire,4.58,,165000,,4.58,65.28,7.451,30.84,18017,19303,0.7643599,0.2356401,1,9,81,,,1,0,0,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5103400,510.34,9,33,1.531,3.247067
automotive,GBR,04/09,car parts,0.64,,90500,,0.64,65.28,7.451,30.84,18017,19303,0.7643599,0.2356401,1,9,81,,,1,0,0,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5103400,510.34,9,33,1.531,3.247067
automotive,GBR,04/09,garage,1.19,,60500,,1.19,65.28,7.451,30.84,18017,19303,0.7643599,0.2356401,1,9,81,,,1,0,0,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5103400,510.34,9,33,1.531,3.247067
automotive,GBR,04/09,used cars,1.85,,24900000,,1.85,65.28,7.451,30.84,18017,19303,0.7643599,0.2356401,1,9,81,,,1,0,0,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5103400,510.34,9,33,1.531,3.247067
automotive,USA,04/09,car,3.42,,1000000,,3.42,49.14,9.625,26.66,18017,19303,0.7094513,0.2905487,1,9,89,0.709451,0.290549,1,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,808000,80.8,9,41,1.531,3.446267
automotive,USA,04/09,car parts,0.75,,246000,,0.75,49.14,9.625,26.66,18017,19303,0.7094513,0.2905487,1,9,89,,,1,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,808000,80.8,9,41,1.531,3.446267
automotive,USA,04/09,car hire,3.93,,1220000,,3.93,49.14,9.625,26.66,18017,19303,0.7094513,0.2905487,1,9,89,,,1,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,808000,80.8,9,41,1.531,3.446267
automotive,USA,04/09,garage,1.2,,74000,,1.2,49.14,9.625,26.66,18017,19303,0.7094513,0.2905487,1,9,89,,,1,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,808000,80.8,9,41,1.531,3.446267
automotive,USA,04/09,used cars,1.87,,1500000,,1.87,49.14,9.625,26.66,18017,19303,0.7094513,0.2905487,1,9,89,,,1,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,808000,80.8,9,41,1.531,3.446267
beauty,DEU,04/09,hair removal,2.25,,33100,,2.25,31.46,7.742,30.21,18017,19303,0.7159452,0.2840548,1,17,97,0.715945,0.284055,1,0,1,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,86360,8.636,17,1,1.393667,2.066533
beauty,DEU,04/09,cosmetics,1.29,,135000,,1.29,31.46,7.742,30.21,18017,19303,0.7159452,0.2840548,1,17,97,,,1,0,1,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,86360,8.636,17,1,1.393667,2.066533
beauty,DEU,04/09,perfume,0.52,,201000,,0.52,31.46,7.742,30.21,18017,19303,0.7159452,0.2840548,1,17,97,,,1,0,1,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,86360,8.636,17,1,1.393667,2.066533
beauty,DEU,04/09,make up,0.76,,22200,,0.76,31.46,7.742,30.21,18017,19303,0.7159452,0.2840548,1,17,97,,,1,0,1,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,86360,8.636,17,1,1.393667,2.066533
beauty,DEU,04/09,hair care products,1.03,,40500,,1.03,31.46,7.742,30.21,18017,19303,0.7159452,0.2840548,1,17,97,,,1,0,1,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,86360,8.636,17,1,1.393667,2.066533
beauty,ESP,04/09,hair care products,0.53,,2900,,0.53,17.36,18,21.27,18017,19303,0.5817323,0.4182677,1,17,105,0.581732,0.418268,1,0,0,1,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28080,2.808,17,9,1.393667,1.057333
beauty,ESP,04/09,cosmetics,0.25,,6600,,0.25,17.36,18,21.27,18017,19303,0.5817323,0.4182677,1,17,105,,,1,0,0,1,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28080,2.808,17,9,1.393667,1.057333
beauty,ESP,04/09,hair removal,1.74,,9900,,1.74,17.36,18,21.27,18017,19303,0.5817323,0.4182677,1,17,105,,,1,0,0,1,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28080,2.808,17,9,1.393667,1.057333
beauty,ESP,04/09,make up,0.74,,60500,,0.74,17.36,18,21.27,18017,19303,0.5817323,0.4182677,1,17,105,,,1,0,0,1,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28080,2.808,17,9,1.393667,1.057333
beauty,ESP,04/09,perfume,0.82,,60500,,0.82,17.36,18,21.27,18017,19303,0.5817323,0.4182677,1,17,105,,,1,0,0,1,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28080,2.808,17,9,1.393667,1.057333
beauty,FRA,04/09,cosmetics,0.87,,12100,,0.87,17.32,9.517,31.79,18017,19303,0.5811709,0.4188291,1,17,113,0.581171,0.418829,1,0,0,0,1,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,58280,5.828,17,17,1.393667,1.361333
beauty,FRA,04/09,hair removal,2.11,,22200,,2.11,17.32,9.517,31.79,18017,19303,0.5811709,0.4188291,1,17,113,,,1,0,0,0,1,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,58280,5.828,17,17,1.393667,1.361333
beauty,FRA,04/09,make up,0.73,,135000,,0.73,17.32,9.517,31.79,18017,19303,0.5811709,0.4188291,1,17,113,,,1,0,0,0,1,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,58280,5.828,17,17,1.393667,1.361333
beauty,FRA,04/09,perfume,0.61,,110000,,0.61,17.32,9.517,31.79,18017,19303,0.5811709,0.4188291,1,17,113,,,1,0,0,0,1,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,58280,5.828,17,17,1.393667,1.361333
beauty,FRA,04/09,hair care products,0.56,,12100,,0.56,17.32,9.517,31.79,18017,19303,0.5811709,0.4188291,1,17,113,,,1,0,0,0,1,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,58280,5.828,17,17,1.393667,1.361333
beauty,ITA,04/09,cosmetics,0.7,,8100,,0.7,15.03,7.808,20.05,18017,19303,0.5463089,0.4536911,1,17,121,0.546309,0.453691,1,0,0,0,0,1,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18740,1.874,17,25,1.393667,1.201467
beauty,ITA,04/09,hair removal,1.11,,8100,,1.11,15.03,7.808,20.05,18017,19303,0.5463089,0.4536911,1,17,121,,,1,0,0,0,0,1,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18740,1.874,17,25,1.393667,1.201467
beauty,ITA,04/09,perfume,0.48,,27100,,0.48,15.03,7.808,20.05,18017,19303,0.5463089,0.4536911,1,17,121,,,1,0,0,0,0,1,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18740,1.874,17,25,1.393667,1.201467
beauty,ITA,04/09,hair care products,1.62,,9900,,1.62,15.03,7.808,20.05,18017,19303,0.5463089,0.4536911,1,17,121,,,1,0,0,0,0,1,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18740,1.874,17,25,1.393667,1.201467
beauty,ITA,04/09,make up,0.5,,40500,,0.5,15.03,7.808,20.05,18017,19303,0.5463089,0.4536911,1,17,121,,,1,0,0,0,0,1,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18740,1.874,17,25,1.393667,1.201467
beauty,GBR,04/09,cosmetics,1.77,,301000,,1.77,65.28,7.451,30.84,18017,19303,0.8394856,0.1605144,1,17,129,0.839486,0.160514,1,0,0,0,0,0,1,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,204620,20.462,17,33,1.393667,3.247067
beauty,GBR,04/09,hair care products,1.52,,450000,,1.52,65.28,7.451,30.84,18017,19303,0.8394856,0.1605144,1,17,129,,,1,0,0,0,0,0,1,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,204620,20.462,17,33,1.393667,3.247067
beauty,GBR,04/09,hair removal,4.95,,27100,,4.95,65.28,7.451,30.84,18017,19303,0.8394856,0.1605144,1,17,129,,,1,0,0,0,0,0,1,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,204620,20.462,17,33,1.393667,3.247067
beauty,GBR,04/09,make up,0.88,,135000,,0.88,65.28,7.451,30.84,18017,19303,0.8394856,0.1605144,1,17,129,,,1,0,0,0,0,0,1,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,204620,20.462,17,33,1.393667,3.247067
beauty,GBR,04/09,perfume,1.69,,110000,,1.69,65.28,7.451,30.84,18017,19303,0.8394856,0.1605144,1,17,129,,,1,0,0,0,0,0,1,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,204620,20.462,17,33,1.393667,3.247067
beauty,USA,04/09,cosmetics,1.82,,1500000,,1.82,49.14,9.625,26.66,18017,19303,0.7974437,0.2025563,1,17,137,0.797444,0.202556,1,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1208400,120.84,17,41,1.393667,3.446267
beauty,USA,04/09,hair removal,4.92,,60500,,4.92,49.14,9.625,26.66,18017,19303,0.7974437,0.2025563,1,17,137,,,1,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1208400,120.84,17,41,1.393667,3.446267
beauty,USA,04/09,make up,1.32,,301000,,1.32,49.14,9.625,26.66,18017,19303,0.7974437,0.2025563,1,17,137,,,1,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1208400,120.84,17,41,1.393667,3.446267
beauty,USA,04/09,perfume,2.05,,4090000,,2.05,49.14,9.625,26.66,18017,19303,0.7974437,0.2025563,1,17,137,,,1,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1208400,120.84,17,41,1.393667,3.446267
beauty,USA,04/09,hair care products,1.67,,90500,,1.67,49.14,9.625,26.66,18017,19303,0.7974437,0.2025563,1,17,137,,,1,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1208400,120.84,17,41,1.393667,3.446267
consulting,DEU,04/09,it consultants,3.11,,1900,,3.11,31.46,7.742,30.21,18017,19303,0.4692491,0.5307509,1,25,145,0.469249,0.530751,0,0,1,0,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27540,2.754,25,1,2.222,2.066533
consulting,DEU,04/09,outsourcing,3.13,,14800,,3.13,31.46,7.742,30.21,18017,19303,0.4692491,0.5307509,1,25,145,,,0,0,1,0,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27540,2.754,25,1,2.222,2.066533
consulting,DEU,04/09,headhunters,1.41,,8100,,1.41,31.46,7.742,30.21,18017,19303,0.4692491,0.5307509,1,25,145,,,0,0,1,0,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27540,2.754,25,1,2.222,2.066533
consulting,DEU,04/09,consultancy,2.51,,110000,,2.51,31.46,7.742,30.21,18017,19303,0.4692491,0.5307509,1,25,145,,,0,0,1,0,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27540,2.754,25,1,2.222,2.066533
consulting,DEU,04/09,accounting,1.45,,2900,,1.45,31.46,7.742,30.21,18017,19303,0.4692491,0.5307509,1,25,145,,,0,0,1,0,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27540,2.754,25,1,2.222,2.066533
consulting,ESP,04/09,consultancy,1.13,,2900,,1.13,17.36,18,21.27,18017,19303,0.3278981,0.6721019,1,25,153,0.327898,0.672102,0,0,0,1,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10340,1.034,25,9,2.222,1.057333
consulting,ESP,04/09,it consultants,1.13,,1000,,1.13,17.36,18,21.27,18017,19303,0.3278981,0.6721019,1,25,153,,,0,0,0,1,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10340,1.034,25,9,2.222,1.057333
consulting,ESP,04/09,accounting,0.55,,40500,,0.55,17.36,18,21.27,18017,19303,0.3278981,0.6721019,1,25,153,,,0,0,0,1,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10340,1.034,25,9,2.222,1.057333
consulting,ESP,04/09,headhunters,1.32,,1900,,1.32,17.36,18,21.27,18017,19303,0.3278981,0.6721019,1,25,153,,,0,0,0,1,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10340,1.034,25,9,2.222,1.057333
consulting,ESP,04/09,outsourcing,3.13,,5400,,3.13,17.36,18,21.27,18017,19303,0.3278981,0.6721019,1,25,153,,,0,0,0,1,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10340,1.034,25,9,2.222,1.057333
consulting,FRA,04/09,accounting,2.12,,18100,,2.12,17.32,9.517,31.79,18017,19303,0.3273899,0.6726101,1,25,161,0.32739,0.67261,0,0,0,0,1,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9380,0.938,25,17,2.222,1.361333
consulting,FRA,04/09,headhunters,0.61,,18100,,0.61,17.32,9.517,31.79,18017,19303,0.3273899,0.6726101,1,25,161,,,0,0,0,0,1,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9380,0.938,25,17,2.222,1.361333
consulting,FRA,04/09,consultancy,1.18,,2400,,1.18,17.32,9.517,31.79,18017,19303,0.3273899,0.6726101,1,25,161,,,0,0,0,0,1,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9380,0.938,25,17,2.222,1.361333
consulting,FRA,04/09,it consultants,1.87,,2900,,1.87,17.32,9.517,31.79,18017,19303,0.3273899,0.6726101,1,25,161,,,0,0,0,0,1,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9380,0.938,25,17,2.222,1.361333
